id,doc_pos,text_para,doc_key,n_chars_para,doc_type,para_type,lang,digital_zeroshot
1063732,21,"The mission is also contributing to the Africa-EU partnership on peace and security of the Joint Africa-EU Strategy (JAES). The strategy, adopted at the Lisbon Summit in December 2007, remains the overarching policy framework for EU-Africa relations. The JAES puts EU-Africa relations on a new footing, based on the pursuit of shared values and common interests. Both sides are determined to strengthen their cooperation as equal partners, based on this shared long-term vision for EU-Africa relations in a globalised world.",detail/en/ip_13_816,524,press,paragraph,en,0.00361982523463666
934267,8,"The Commission concluded that the measure isnecessary, appropriate and proportionate to remedy a serious disturbance in the economy of a Member State, in line with Article 107(3)(b) TFEU and the conditions set out in the Temporary Framework.",detail/en/ip_20_1041,241,press,paragraph,en,0.11006668955087662
1788435,15,Commissioner Lenarčič attends International Humanitarian Law event in Slovenia,detail/en/mex_23_283,78,news,subheader,en,6.551092374138534e-4
1444418,13,Address : Via Quattro November 149 - 00187 Rome,detail/en/ip_01_951,47,press,paragraph,en,0.0169389322400093
1766221,1,Direct taxation: Infringement proceeding against Germany for its discriminatory rules applied to cross-border loss offset,detail/en/ip_07_1547,121,press,subheader,en,8.925374131649733e-4
108393,29,"EllaLink is the new submarine cable that connects Europe with Latin America. The first direct high-speed connection between the two continents. It will be a digital highway for joint research and education between Europe and Latin America. It will boost business, scientific and cultural exchanges. Above all, it will help ensure the security, stability and resilience of the global open Internet, on which our economies and societies depend.",detail/en/speech_21_2804,442,speech,paragraph,en,0.00591455167159438
236067,98,But we need to move to action.,detail/en/speech_17_5721,30,speech,paragraph,en,0.289385586977005
2000958,1,"Closing remarks by Marianne Thyssen at the High Level Conference ""A New Start for Social dialogue""",detail/en/speech_15_4565,98,speech,title,en,0.00297638145275414
736062,58,The active involvement of a range of key stakeholders is essential for the development of clear understandable motivational messages to encourage positive behavioural change.,detail/en/speech_03_349,174,speech,paragraph,en,0.07874782383441925
1761430,1,Commissioner Louis Michel to assist in North Kivu mediation,detail/en/ip_08_1954,59,press,subheader,en,0.00212529534474015
1295072,6,The first report on the implementation of the groundhandling directive demonstrates the positive effects that the initial phase of liberalisation has had on opening up access to groundhandling markets at European airports to competition and opens the door for a debate as to the next steps that need to be taken.,detail/en/ip_07_78,312,press,paragraph,en,0.00243194866925478
2111613,1,Press speaking points of Commissioner Jourová at Extraordinary Justice and Home Affairs Council,detail/en/statement_15_7275,95,statement,title,en,5.895618814975023e-4
1262260,6,"Lastly, the rules introduce a tax which relates to the granting of these licences and which has to be paid before submitting an application.",detail/en/ip_08_861,140,press,paragraph,en,0.04292396828532219
2117462,1,Midday Express of 2006-07-11,detail/en/mex_06_0711,28,news,title,en,0.00332106463611125
1910619,1,To identify and recognise successful activities to promote enterprise and entrepreneurship;,detail/en/ip_06_509,91,press,list,en,0.10347364842891692
1546481,2,"This afternoon, Michel Barnier debriefed the EU27 Ambassadors. He will shortly inform the European Parliament's Brexit Steering Group.",detail/en/statement_19_6069,134,statement,paragraph,en,0.00221827649511396
732319,53,"We have built up some experience here. Unfortunately, although the idea is interesting, experience has not all been good. So far, MRAs have shown themselves to be very bureaucratic in use. The result has been that heavy bureaucratic burdens have too often outweighed the benefits of trade liberalisation. For the moment, at least until we can find ways to make them work better, we are reluctant to go any further down this path.",detail/en/speech_03_437,429,speech,paragraph,en,0.08018692582845688
388682,155,Europe's customers can avail of innovative products and services;,detail/en/speech_13_835,65,speech,paragraph,en,0.28161507844924927
1374602,55,8 This major route largely corresponds to the definition of pan-European corridor IV.,detail/en/ip_03_1322,85,press,paragraph,en,0.00171726720873266
833079,28,"Since the Cologne European Council, and particularly since Helsinki, the necessary structures have been put in place on a temporary basis at the Council's General Secretariat. As provided in the Treaty of Amsterdam, the Union is currently equipping itself to fulfil the Petersberg tasks, i.e. humanitarian and evacuation tasks, peacekeeping and crisis management missions, if necessary by peacemaking operations.",detail/en/speech_00_136,412,speech,paragraph,en,0.00128397438675165
1732310,2,Today is No tobacco day. And I thank WHO for such day! I hope that in the near future we will not even need such day because all our days will be tobacco free.,detail/en/speech_16_5742,159,speech,subheader,en,0.00618389761075377
509338,63,"Innovative glucose monitoring systems can make the whole difference for a child suffering from diabetes: the difference between a life with many injections and visits to the hospital; or a better life, with fewer injections and interruptions from school.",detail/en/speech_10_675,254,speech,paragraph,en,0.00624489830806851
1965371,6,Note on preparation of the Environment Council (28/06),detail/en/mex_04_0625,54,news,list,en,3.6098866257816553e-4
16457,70,"But we know that Europe cannot ensure a habitable planet alone. Climate change, biodiversity loss and pollution are global problems.",detail/en/speech_23_4741,132,speech,paragraph,en,0.01315958797931671
1945283,14,"On 24 July 2020, EU Member States, with the support of the Commission and ENISA, the EU Agency for Cybersecurity, published a report on the progress made in implementing the joint EU toolbox of mitigating measures, which was agreed by the Member States and endorsed by a Commission Communication in January 2020.",detail/en/qanda_20_127,312,qa,list,en,0.06763387471437454
